"YEAR" "TEAM" "CONF" "G" "W" "L" "WL_perc" "BARTHAG" "WAB" "ADJ_T" "ADJOE" "ADJDE" "pp100p_ratio" "EFG_O" "EFG_D" "EFG_ratio" "TOR" "TORD" "TOR_ratio" "ORB" "DRB" "FTR" "FTRD" "FTR_ratio" "X2P_O" "X2P_D" "X3P_O" "X3P_D" "first_year" "age" "all_games_played" "all_WL_perc" "MM" "F4" "CHAMP" "POSTSEASON" "post"
"2019" "Murray_St." "OVC" 31 28 3 0.903225806451613 0.7852 1.2 70.2 110.4 98.6 1.11967545638945 54.8 46.5 1.17849462365591 17.2 19.4 0.88659793814433 32 30.7 33.5 27.4 1.22262773722628 56.2 48.3 34.9 28.9 1954 67 1900 0.634 17 0 0 "R32" "yes"
"2019" "Navy" "Pat" 31 12 19 0.387096774193548 0.2767 -13.5 68.2 97.1 105.5 0.920379146919431 46.8 52.1 0.898272552783109 20.7 16.6 1.24698795180723 31.8 25.5 30.5 29.7 1.02693602693603 46.4 53.2 31.7 33.8 1908 113 2472 0.567 11 0 0 "no_postseason" "no"
"2019" "Nebraska" "B10" 35 19 16 0.542857142857143 0.8285 0 68 112.5 98.1 1.14678899082569 49.2 48.1 1.02286902286902 14.3 19.3 0.740932642487047 28.5 32.1 33 30 1.1 48.6 46.9 33.4 33.8 1897 124 2893 0.526 7 0 0 "no_postseason" "no"
"2019" "Nebraska_Omaha" "Sum" 31 21 10 0.67741935483871 0.4722 -4.6 69.5 108.4 109.5 0.989954337899543 54.4 55 0.989090909090909 13.5 16.8 0.803571428571428 24.8 25.6 24.1 27.1 0.88929889298893 51.8 55.2 39.3 36.5 2013 8 238 0.487 0 0 0 "no_postseason" "no"
"2019" "Nevada" "MWC" 34 29 5 0.852941176470588 0.8618 3.8 70.8 112.5 95.9 1.17309697601668 53.7 47.7 1.12578616352201 14.6 19.2 0.760416666666667 27.2 24.9 40.8 28 1.45714285714286 54.9 46.3 34.7 33.2 1913 65 1713 0.563 9 0 0 "R64" "yes"
"2019" "New_Hampshire" "AE" 27 5 22 0.185185185185185 0.0613 -20.2 67.1 83.7 106.1 0.788878416588125 44 51.5 0.854368932038835 18.4 16.9 1.0887573964497 21.5 24.7 21.9 38 0.576315789473684 39.4 52.1 32.6 33.6 1927 68 1736 0.244 0 0 0 "no_postseason" "no"
"2019" "New_Mexico" "MWC" 31 14 17 0.451612903225806 0.4392 -10.3 74.1 102.6 104.8 0.979007633587786 49.5 51.6 0.959302325581395 19.4 18.3 1.06010928961749 29.3 28.6 39.3 37.1 1.05929919137466 47.8 50.8 34.4 35.5 1900 114 2600 0.581 15 0 0 "no_postseason" "no"
"2019" "New_Mexico_St." "WAC" 33 30 3 0.909090909090909 0.8155 1.4 67.1 111.8 98.2 1.13849287169043 54.1 48.9 1.10633946830266 17.8 19.1 0.931937172774869 37 22.5 34.6 32.5 1.06461538461538 56.7 48 34 33.5 1905 110 2629 0.589 25 1 0 "R64" "yes"
"2019" "New_Orleans" "Slnd" 29 19 10 0.655172413793103 0.2631 -8.7 69.7 96.2 105.2 0.914448669201521 48 50 0.96 21.8 22.5 0.968888888888889 32.8 34.2 36 40.4 0.891089108910891 47.2 50.5 33.3 32.7 1976 43 1248 0.546 5 0 0 "no_postseason" "no"
"2019" "Niagara" "MAAC" 32 13 19 0.40625 0.1916 -15.5 71.1 101.2 114.7 0.882301656495205 49.2 53.4 0.921348314606742 17.3 16.2 1.0679012345679 27.1 26.2 33.3 25.3 1.31620553359684 46.1 51.3 35.9 38 1906 114 2727 0.54 3 0 0 "no_postseason" "no"
"2019" "Nicholls_St." "Slnd" 27 14 13 0.518518518518518 0.2102 -12.6 70.2 98.3 110.3 0.891205802357208 50.1 51 0.982352941176471 17.2 18.1 0.950276243093923 23.5 33.6 21.9 36 0.608333333333333 45.4 53.5 37 30.7 1981 40 1121 0.406 2 0 0 "no_postseason" "no"
"2019" "NJIT" "ASun" 34 22 12 0.647058823529412 0.3896 -6.2 68.2 99.7 103.6 0.962355212355212 50.7 49 1.03469387755102 17.1 17.9 0.955307262569833 21.9 27.1 38.4 29.7 1.29292929292929 49.8 48.8 34.8 32.8 2010 10 331 0.486 0 0 0 "no_postseason" "no"
"2019" "Norfolk_St." "MEAC" 33 22 11 0.666666666666667 0.2862 -9 70.2 96.7 104.7 0.923591212989494 49.6 49.2 1.00813008130081 20.3 20.7 0.980676328502415 27.4 28.9 38.2 42.6 0.896713615023474 46.1 48 37 33.9 1998 23 699 0.472 1 0 0 "no_postseason" "no"
"2019" "North_Carolina" "ACC" 36 29 7 0.805555555555556 0.9582 10 76 120.1 91.4 1.31400437636761 52.9 48.9 1.08179959100205 17.2 18.3 0.939890710382514 35.3 22.8 30.2 28.4 1.06338028169014 52.1 47.9 36.2 33.5 1911 110 3073 0.738 50 20 6 "S16" "yes"
"2019" "North_Carolina_A&T" "MEAC" 30 19 11 0.633333333333333 0.2117 -8.4 67.3 95.2 106.8 0.891385767790262 51.1 48.8 1.04713114754098 19.4 20.7 0.93719806763285 27.1 34.7 31.1 32 0.971875 51 49.5 34.1 31.7 1974 47 1367 0.482 10 0 0 "no_postseason" "no"
"2019" "North_Carolina_Central" "MEAC" 31 18 13 0.580645161290323 0.2414 -10.9 66.4 98 108.3 0.904893813481071 49.9 49.9 1 22.7 17.5 1.29714285714286 34.8 26.9 33.5 31.4 1.06687898089172 51.3 50.9 31.5 32 2011 10 309 0.602 4 0 0 "R68" "yes"
"2019" "North_Carolina_St." "ACC" 36 24 12 0.666666666666667 0.8368 1.9 72.8 112.4 97.5 1.15282051282051 52 49.4 1.05263157894737 17.3 21.5 0.804651162790698 36 28.8 28.5 38.8 0.734536082474227 51.6 51 35.2 30.9 1913 108 2818 0.62 27 3 2 "no_postseason" "no"
"2019" "North_Dakota" "BSky" 26 12 14 0.461538461538462 0.305 -12.8 71.1 97.4 104.6 0.931166347992352 51.3 52.5 0.977142857142857 17.9 17.3 1.03468208092486 21 25.4 27.2 30 0.906666666666667 49.6 52.2 36 35.3 1905 27 499 0.595 1 0 0 "no_postseason" "no"
"2019" "North_Dakota_St." "Sum" 33 19 14 0.575757575757576 0.4369 -8.6 66.5 106.6 109 0.977981651376147 53.5 53.6 0.998134328358209 15.7 14.4 1.09027777777778 20.7 25.9 32.2 26.5 1.21509433962264 52.1 52.6 36.7 37 1898 41 752 0.69 4 0 0 "R64" "yes"
"2019" "North_Florida" "ASun" 31 16 15 0.516129032258065 0.4632 -7.9 73.4 102.5 103.8 0.98747591522158 52.1 48.1 1.08316008316008 21.8 16.9 1.28994082840237 29.4 32.7 25.3 30.6 0.826797385620915 53.2 47.4 33.9 33.2 2010 11 346 0.494 1 0 0 "no_postseason" "no"
"2019" "North_Texas" "CUSA" 30 21 9 0.7 0.4944 -7.1 66.9 97.4 97.6 0.997950819672131 49.2 47.4 1.0379746835443 20.1 19.8 1.01515151515152 30.7 24.4 27.7 37.7 0.73474801061008 50.5 46.4 31.7 32.8 1922 65 1776 0.443 3 0 0 "no_postseason" "no"
"2019" "Northeastern" "CAA" 34 23 11 0.676470588235294 0.6712 -2.8 67.5 109.1 102.5 1.06439024390244 56.5 52.1 1.08445297504798 16.6 16.7 0.994011976047904 22.7 24.6 34.3 27.8 1.23381294964029 55.8 53 38.2 33.7 1938 57 1553 0.525 9 0 0 "R64" "yes"
"2019" "Northern_Arizona" "BSky" 31 10 21 0.32258064516129 0.2012 -16.7 69.9 99.4 112 0.8875 50.3 55 0.914545454545454 17 16.6 1.02409638554217 25.8 26.5 33.8 29.7 1.13804713804714 49.2 55.9 34.6 35.8 1919 81 1917 0.453 2 0 0 "no_postseason" "no"
"2019" "Northern_Colorado" "BSky" 30 21 9 0.7 0.4808 -6.7 67.9 102.3 103 0.993203883495146 53 51.4 1.03112840466926 18.4 18.6 0.989247311827957 27.7 25.6 34.8 28.4 1.22535211267606 53.6 49.5 34.9 37.1 1911 41 747 0.534 1 0 0 "no_postseason" "no"
"2019" "Northern_Illinois" "MAC" 32 17 15 0.53125 0.5498 -8.9 67.3 106.6 104.8 1.01717557251908 52.6 51.9 1.01348747591522 17.2 17.9 0.960893854748603 27.2 26.7 26.5 39.1 0.677749360613811 51.6 50 36.5 36.1 1927 54 1499 0.451 3 0 0 "no_postseason" "no"
"2019" "Northern_Iowa" "MVC" 32 16 16 0.5 0.4827 -11 65.6 100.4 101 0.994059405940594 48.9 51.1 0.956947162426614 17.9 18.2 0.983516483516483 23.2 23.1 27.6 32.4 0.851851851851852 46.2 51 35 34.2 1981 40 1197 0.528 8 0 0 "no_postseason" "no"
"2019" "Northern_Kentucky" "Horz" 33 26 7 0.787878787878788 0.6719 -2.2 69.3 107.8 101.3 1.06416584402764 54.6 49.1 1.11201629327902 17.8 18.4 0.967391304347826 30.6 26 34.8 35.2 0.988636363636363 55 49.9 36 32 2013 8 233 0.528 2 0 0 "R64" "yes"
"2019" "Northwestern" "B10" 32 13 19 0.40625 0.7319 -5.7 67.3 101.2 92.8 1.09051724137931 46.6 46.7 0.997858672376874 16.1 17.9 0.899441340782123 24.2 26.3 30.2 34 0.888235294117647 46.4 48 31.3 29.3 1905 115 2620 0.417 1 0 0 "no_postseason" "no"
"2019" "Northwestern_St." "Slnd" 28 11 17 0.392857142857143 0.085 -14.9 69.9 89 109.4 0.813528336380256 44.7 51.2 0.873046875 22.7 19.5 1.16410256410256 28.9 34.7 33.6 36.5 0.920547945205479 46.2 48.1 28 37.5 1977 44 1255 0.441 3 0 0 "no_postseason" "no"
"2019" "Notre_Dame" "ACC" 33 14 19 0.424242424242424 0.6981 -5.7 66.6 107.3 99.8 1.0751503006012 46.2 49 0.942857142857143 14 16.4 0.853658536585366 29 31.1 30.1 21.8 1.38073394495413 45.4 48.6 31.5 33.1 1897 116 2925 0.647 36 1 0 "no_postseason" "no"
"2019" "Oakland" "Horz" 32 16 16 0.5 0.4942 -10.3 69.8 106.8 107 0.998130841121495 54.3 53 1.02452830188679 18.4 17.2 1.06976744186047 25.7 32.5 35.7 28 1.275 52.3 53.2 37.9 35.2 2000 21 661 0.545 3 0 0 "no_postseason" "no"
"2019" "Ohio" "MAC" 30 14 16 0.466666666666667 0.4396 -8.7 70.8 98.4 100.5 0.97910447761194 48.6 50.8 0.956692913385827 20 18.5 1.08108108108108 28.2 27.4 33.2 31.2 1.06410256410256 50.7 48.9 29.7 35.9 1908 113 2698 0.57 13 0 0 "no_postseason" "no"
"2019" "Ohio_St." "B10" 35 20 15 0.571428571428571 0.8329 0.9 67.2 107.8 93.8 1.14925373134328 50.3 48.3 1.04140786749482 18.7 18.2 1.02747252747253 27.6 25.9 33.7 31.8 1.05974842767296 49.7 47.9 34.1 32.7 1899 121 2899 0.614 33 11 1 "R32" "yes"
"2019" "Oklahoma" "B12" 34 20 14 0.588235294117647 0.878 2.5 70.3 110.5 93.1 1.18689581095596 50.4 47.5 1.06105263157895 17 17.3 0.982658959537572 25.8 27.8 31.3 23.1 1.35497835497835 49.7 45.8 34.6 33.3 1908 113 2780 0.609 32 5 0 "R32" "yes"
"2019" "Oklahoma_St." "B12" 32 12 20 0.375 0.7177 -4.1 67.5 109.1 100.6 1.0844930417495 50.1 50.3 0.996023856858847 18 17.6 1.02272727272727 26.4 29.4 30.6 31.5 0.971428571428571 46 48.3 37.2 35.4 1908 111 2849 0.586 28 6 2 "no_postseason" "no"
"2019" "Old_Dominion" "CUSA" 35 26 9 0.742857142857143 0.6339 -1.8 65.9 99.3 94.6 1.04968287526427 47.2 45.6 1.03508771929825 17.8 18.5 0.962162162162162 32.1 24.8 28.9 32.4 0.891975308641975 44.1 43.5 34.9 32.4 1977 44 1363 0.611 12 0 0 "R64" "yes"
"2019" "Oral_Roberts" "Sum" 30 11 19 0.366666666666667 0.2769 -14.3 68.6 103.6 112.6 0.920071047957371 52.2 54.1 0.964879852125693 20.4 14.5 1.40689655172414 29.8 27.1 26.1 32.7 0.798165137614679 50.7 51.3 36.4 39 1972 45 1328 0.559 5 0 0 "no_postseason" "no"
"2019" "Oregon" "P12" 38 25 13 0.657894736842105 0.8687 -1.1 65.4 108.1 91.7 1.17884405670665 52 46.4 1.12068965517241 17.8 20.9 0.851674641148325 29.6 28.8 29.4 33.9 0.867256637168142 51.6 48.8 35.1 29 1903 115 3045 0.551 16 2 1 "S16" "yes"
"2019" "Oregon_St." "P12" 31 18 13 0.580645161290323 0.6759 -3.9 67.2 110.5 103.7 1.0655737704918 52.2 50.2 1.0398406374502 18.3 17.6 1.03977272727273 30.8 29 36.8 33.5 1.09850746268657 54.5 46.7 32.1 37.3 1902 119 3113 0.569 17 2 0 "no_postseason" "no"
"2019" "Penn" "Ivy" 30 19 11 0.633333333333333 0.6766 -5.1 68.6 103.6 97.1 1.06694129763131 52.6 49.1 1.07128309572301 18.4 19 0.968421052631579 24.8 26.3 28.1 25.5 1.10196078431373 52.9 48.7 34.7 33.3 1897 119 2906 0.617 24 1 0 "no_postseason" "no"
"2019" "Penn_St." "B10" 32 14 18 0.4375 0.8755 -2.7 68.9 109.9 92.8 1.18426724137931 47.5 49.9 0.951903807615231 18.1 19.6 0.923469387755102 31.9 26.3 32.3 34.1 0.947214076246334 47.2 48.4 32 35.4 1897 124 2677 0.556 9 1 0 "no_postseason" "no"
"2019" "Pepperdine" "WCC" 33 16 17 0.484848484848485 0.5462 -9.7 71.9 107 105.3 1.01614434947768 52 53.9 0.964749536178108 18 20.9 0.861244019138756 24.9 29.5 35.7 35.7 1 48.4 54.9 37.9 34.8 1944 66 1881 0.497 13 0 0 "no_postseason" "no"
"2019" "Pittsburgh" "ACC" 33 14 19 0.424242424242424 0.6421 -6.3 68.7 103.3 98.2 1.05193482688391 47.9 47.7 1.0041928721174 19.6 21.3 0.92018779342723 32.1 32.8 42.3 32.9 1.28571428571429 46.9 45.8 33.1 33.6 1906 113 2799 0.581 26 1 0 "no_postseason" "no"
"2019" "Portland" "WCC" 30 7 23 0.233333333333333 0.1607 -17.9 68.5 93.6 108.1 0.86586493987049 47.3 51.8 0.913127413127413 19.9 16.3 1.22085889570552 20.3 30.1 39 34.6 1.1271676300578 45.8 49.2 32.9 37.1 1954 67 1881 0.422 2 0 0 "no_postseason" "no"
"2019" "Portland_St." "BSky" 29 16 13 0.551724137931034 0.2513 -12 70.5 101.1 111.2 0.909172661870503 46.9 53.7 0.873370577281192 19.4 18.8 1.03191489361702 38.7 28.5 37.3 43.3 0.861431870669746 48.3 54.6 29.8 34.8 1973 31 883 0.488 2 0 0 "no_postseason" "no"
"2019" "Prairie_View_A&M" "SWAC" 34 22 12 0.647058823529412 0.3911 -7.1 72.2 101.7 105.7 0.962157048249763 49 51.2 0.95703125 17.4 24.7 0.704453441295547 29.7 34.3 43.1 46.2 0.932900432900433 49.2 53.7 32.4 31.2 1981 40 1150 0.291 2 0 0 "R68" "yes"
"2019" "Presbyterian" "BSth" 33 20 13 0.606060606060606 0.4499 -9.6 68.9 107.9 109.8 0.982695810564663 53.4 53.4 1 14.7 17.9 0.82122905027933 25.3 27.4 30.5 33.1 0.921450151057402 50.1 53.5 38 35.4 2011 10 301 0.346 0 0 0 "no_postseason" "no"
"2019" "Princeton" "Ivy" 26 16 10 0.615384615384615 0.4819 -5.6 68.8 97.9 98.5 0.993908629441624 47 49.7 0.945674044265594 17.8 17.2 1.03488372093023 24.3 24.7 29.8 28.7 1.0383275261324 48.1 50.3 30.3 32.5 1901 120 2850 0.615 25 1 0 "no_postseason" "no"
"2019" "Providence" "BE" 34 18 16 0.529411764705882 0.7446 -3.4 69.2 104.3 95 1.09789473684211 48 49.7 0.96579476861167 18.7 20.2 0.925742574257426 31.8 28.3 39.1 32.8 1.19207317073171 47.5 48.8 32.6 34.1 1929 71 2035 0.611 20 2 0 "no_postseason" "no"
"2019" "Purdue" "B10" 36 26 10 0.722222222222222 0.9539 6.1 67 122.8 94.3 1.30222693531283 53.6 49 1.09387755102041 15.8 18.6 0.849462365591398 34.5 27 29.9 31.7 0.943217665615142 51.5 47.2 37.4 34.2 1897 122 2855 0.641 31 2 0 "E8" "yes"
"2019" "Quinnipiac" "MAAC" 31 16 15 0.516129032258065 0.319 -10.8 68.1 104.7 111.8 0.93649373881932 52.8 50.7 1.0414201183432 19.4 15.7 1.23566878980892 29.8 29.3 37.3 27 1.38148148148148 48.5 50.1 37.7 34.5 1999 22 643 0.477 0 0 0 "no_postseason" "no"
"2019" "Radford" "BSth" 30 22 8 0.733333333333333 0.5773 -4.4 65.8 107.3 104.4 1.02777777777778 52.8 51.9 1.01734104046243 16.4 18.1 0.906077348066298 29.7 24.9 27 30.7 0.879478827361564 50.1 51.7 38 34.7 1985 36 1063 0.517 3 0 0 "no_postseason" "no"
"2019" "Rhode_Island" "A10" 33 18 15 0.545454545454545 0.6009 -6.8 68.9 103.5 99.9 1.03603603603604 47.4 48.7 0.973305954825462 17.8 20.2 0.881188118811881 31.3 27.9 36.8 35.7 1.03081232492997 50 48.8 28 32.3 1904 114 2662 0.572 10 0 0 "no_postseason" "no"
"2019" "Rice" "CUSA" 30 13 17 0.433333333333333 0.2984 -13 71.7 101.3 109.1 0.928505957836847 50.1 51.6 0.970930232558139 18.9 14.9 1.26845637583893 26.6 24.4 38.5 30.6 1.25816993464052 48.1 51.5 35.3 34.5 1915 106 2568 0.437 4 0 0 "no_postseason" "no"
"2019" "Richmond" "A10" 33 13 20 0.393939393939394 0.5106 -13.5 67.2 108 107.6 1.00371747211896 54.1 53.1 1.01883239171375 15.3 18.5 0.827027027027027 19.1 29.9 30.7 28.7 1.06968641114983 55.5 54 34.7 34.4 1913 108 2598 0.533 9 0 0 "no_postseason" "no"
"2019" "Rider" "MAAC" 31 16 15 0.516129032258065 0.3788 -10.1 75.1 100.2 104.6 0.957934990439771 50.6 53.7 0.942271880819367 18 22.8 0.789473684210526 30.8 27.4 39.9 36 1.10833333333333 50.4 53.6 34 35.9 1929 57 1600 0.528 3 0 0 "no_postseason" "no"
"2019" "Robert_Morris" "NEC" 33 18 15 0.545454545454545 0.2547 -11.5 67.6 95.2 104.5 0.911004784688995 48.8 52.2 0.934865900383142 21 22.2 0.945945945945946 30.1 27.8 32.2 38.5 0.836363636363636 47.3 52.2 34.1 34.7 1977 44 1298 0.488 8 0 0 "no_postseason" "no"
"2019" "Rutgers" "B10" 31 14 17 0.451612903225806 0.7336 -3.5 69 104.9 96.1 1.09157127991675 47 49.2 0.955284552845528 19.1 17.4 1.09770114942529 33.4 27 31.7 32.4 0.978395061728395 47.2 47 31.2 35.3 1914 106 2465 0.507 6 1 0 "no_postseason" "no"
"2019" "Sacramento_St." "BSky" 28 15 13 0.535714285714286 0.2581 -12.6 69 96.4 105.7 0.9120151371807 48.7 52.6 0.925855513307985 19.1 21.4 0.892523364485981 28.2 27.1 33.5 36.8 0.910326086956522 48.3 50.8 33.1 37 1992 29 814 0.311 0 0 0 "no_postseason" "no"
"2019" "Sacred_Heart" "NEC" 31 15 16 0.483870967741935 0.2865 -13.2 73.4 102.3 110.8 0.923285198555957 51.7 51.8 0.998069498069498 19.9 16.5 1.20606060606061 31.8 27 38.1 31.3 1.21725239616613 51.1 49.3 35.2 37.3 2000 21 623 0.38 0 0 0 "no_postseason" "no"
"2019" "Saint_Joseph's" "A10" 33 14 19 0.424242424242424 0.501 -10.5 69.8 105.3 105.3 1 48 51.7 0.928433268858801 13.5 15.7 0.859872611464968 22 24.4 31.7 27.1 1.16974169741697 47.8 49.9 32.2 36 1910 111 2787 0.592 21 1 0 "no_postseason" "no"
"2019" "Saint_Louis" "A10" 36 23 13 0.638888888888889 0.6599 -3.2 67.7 101.3 95.7 1.05851619644723 46.7 46.9 0.995735607675906 19.3 19.4 0.994845360824742 36 25.1 39.4 33.5 1.17611940298507 47.2 46.7 30.4 31.4 1916 104 2668 0.54 10 0 0 "R64" "yes"
"2019" "Saint_Mary's" "WCC" 34 22 12 0.647058823529412 0.8637 -0.8 64.1 113.1 96.3 1.17445482866044 53.8 48.9 1.10020449897751 16.2 16.3 0.993865030674847 31.2 23 29.1 29.1 1 52.3 49.2 37.8 32.1 1910 111 2596 0.522 10 0 0 "R64" "yes"
"2019" "Saint_Peter's" "MAAC" 32 10 22 0.3125 0.1854 -17.1 64.9 94 106.9 0.87932647333957 48.7 51.2 0.951171875 23.3 18.7 1.24598930481283 29.9 27.8 34.8 38.5 0.903896103896104 48.8 46.7 32.5 38.6 1966 55 1555 0.493 3 0 0 "no_postseason" "no"
"2019" "Sam_Houston_St." "Slnd" 30 21 9 0.7 0.477 -6.7 67.7 105.6 106.4 0.992481203007519 51.8 51.2 1.01171875 18.3 21.2 0.863207547169811 29.7 28.6 26 43.3 0.600461893764434 48.6 51.4 37.5 34 1987 34 997 0.525 2 0 0 "no_postseason" "no"
"2019" "Samford" "SC" 32 17 15 0.53125 0.5631 -8.8 70.6 105.5 103.2 1.02228682170543 54.1 49.6 1.09072580645161 19.3 18.1 1.06629834254144 28.1 31.2 33.9 28.3 1.19787985865724 53 47.3 37.3 35.1 1973 48 1374 0.437 2 0 0 "no_postseason" "no"
"2019" "San_Diego" "WCC" 35 21 14 0.6 0.6893 -3.7 68.2 104.4 97.4 1.07186858316222 52.4 49.6 1.05645161290323 18.8 17.5 1.07428571428571 24.1 22 32.4 37.3 0.868632707774799 52.4 49.7 34.8 32.9 1980 41 1197 0.5 4 0 0 "no_postseason" "no"
"2019" "San_Diego_St." "MWC" 33 21 12 0.636363636363636 0.6533 -4.2 68 102.3 96.8 1.05681818181818 49.9 48.2 1.03526970954357 18.3 18.8 0.973404255319149 28.9 28.4 35.2 33.3 1.05705705705706 47.9 47.2 35.6 33 1971 50 1491 0.544 12 0 0 "no_postseason" "no"
"2019" "San_Francisco" "WCC" 30 21 9 0.7 0.7383 -2.7 67.9 111.1 101.5 1.09458128078818 53.5 48.9 1.09406952965235 15.1 17.2 0.877906976744186 28.9 25 30.9 30.6 1.00980392156863 53.8 49.3 35.4 32 1924 93 2413 0.579 16 3 2 "no_postseason" "no"
"2019" "San_Jose_St." "MWC" 30 4 26 0.133333333333333 0.0972 -20.3 71 92.7 112.5 0.824 46 56.1 0.819964349376114 21.9 15.4 1.42207792207792 27.4 28.7 34.8 26.9 1.29368029739777 44.1 56.3 33 37.3 1938 70 1904 0.399 2 0 0 "no_postseason" "no"
"2019" "Santa_Clara" "WCC" 30 16 14 0.533333333333333 0.4409 -7.1 67.8 100.3 102.4 0.9794921875 51.6 49.1 1.05091649694501 20.5 16.3 1.25766871165644 24.1 28.3 33.9 35.2 0.963068181818182 49.8 49.9 36.2 31.8 1909 111 2616 0.574 11 1 0 "no_postseason" "no"
"2019" "Seattle" "WAC" 31 18 13 0.580645161290323 0.4807 -8.9 68.7 100 100.6 0.99403578528827 49.1 46.7 1.05139186295503 17.5 15.8 1.10759493670886 29.3 26.5 34.3 38.5 0.890909090909091 46.1 44.9 36.8 33.6 1953 38 1052 0.588 11 1 0 "no_postseason" "no"
"2019" "Seton_Hall" "BE" 34 20 14 0.588235294117647 0.7749 -0.4 70.4 107.9 96.9 1.11351909184727 49.9 49.6 1.00604838709677 17.5 19.8 0.883838383838384 29.5 29.2 34.5 32.8 1.05182926829268 50.6 48.7 32.4 34 1909 107 2612 0.583 13 1 0 "R64" "yes"
"2019" "Siena" "MAAC" 33 17 16 0.515151515151515 0.3233 -11.9 61.9 100.3 106.9 0.938260056127222 51.5 52.6 0.979087452471483 15.6 18 0.866666666666667 23.6 28.5 24.7 27.3 0.904761904761905 52.1 51.9 33.9 36 1939 62 1692 0.546 6 0 0 "no_postseason" "no"
"2019" "SIU_Edwardsville" "OVC" 29 10 19 0.344827586206897 0.1395 -16.3 70.8 95.7 112.1 0.853702051739518 46.8 56.6 0.826855123674912 18.7 18.9 0.989417989417989 28.5 28.5 34.6 39.3 0.880407124681934 47.6 56.8 30.3 37.5 2011 20 278 0.311 0 0 0 "no_postseason" "no"
"2019" "SMU" "Amer" 32 15 17 0.46875 0.7021 -6.4 66.4 112.2 104.2 1.0767754318618 51.2 50 1.024 16.6 17.5 0.948571428571429 33.4 31.6 27.8 29.5 0.942372881355932 51.3 48.2 34.1 35.1 1917 104 2583 0.525 12 1 0 "no_postseason" "no"
"2019" "South_Alabama" "SB" 32 17 15 0.53125 0.3963 -10.9 67.7 102.8 106.6 0.964352720450281 52.9 52.1 1.01535508637236 19.5 19.7 0.989847715736041 25.5 31.9 35.1 36.6 0.959016393442623 51.1 51.3 37 35.6 1972 49 1420 0.56 8 0 0 "no_postseason" "no"
"2019" "South_Carolina" "SEC" 31 16 15 0.516129032258065 0.7861 -2.1 71.8 107.8 96.3 1.11941848390447 48.3 49.5 0.975757575757576 19.2 20.3 0.945812807881773 31.8 31.1 36.2 39.6 0.914141414141414 44.9 48.2 36.5 34.2 1909 112 2695 0.532 9 1 0 "no_postseason" "no"
"2019" "South_Carolina_St." "MEAC" 32 8 24 0.25 0.0991 -20.2 68.3 97.3 117.8 0.82597623089983 47.2 56.4 0.836879432624114 20.8 20.4 1.01960784313726 31.6 30.2 39.7 40 0.9925 46.5 57.1 32.4 36.9 1972 49 1431 0.484 5 0 0 "no_postseason" "no"
"2019" "South_Dakota" "Sum" 28 13 15 0.464285714285714 0.3711 -11.7 68.3 100.2 104.9 0.955195424213537 50.1 51.7 0.969052224371373 16.1 17.4 0.925287356321839 21.5 25.6 35.9 35.2 1.01988636363636 49.6 50.7 33.9 35.8 2009 12 385 0.642 5 0 0 "no_postseason" "no"
"2019" "South_Dakota_St." "Sum" 32 24 8 0.75 0.6822 -3.4 72.4 111.3 104.2 1.06813819577735 58.5 50.2 1.16533864541833 16.3 15.6 1.04487179487179 23.9 22.7 31.9 23.7 1.34599156118143 56.2 48.8 41.2 34.5 2009 12 388 0.644 5 0 0 "no_postseason" "no"
"2019" "South_Florida" "Amer" 37 24 13 0.648648648648649 0.6778 -4.5 68.6 101.8 95.4 1.06708595387841 49.1 48.4 1.01446280991736 22.6 21.9 1.03196347031963 36.3 26.8 48.1 43.1 1.11600928074246 48.5 48.2 33.3 32.5 1974 47 1377 0.458 3 0 0 "no_postseason" "no"
"2019" "Southeast_Missouri_St." "OVC" 29 10 19 0.344827586206897 0.1771 -15.4 69.2 96.5 110.3 0.874886672710789 50.4 52.7 0.956356736242884 20.2 17.4 1.16091954022989 25.6 28.3 29.1 33.5 0.868656716417911 47.4 55.7 36.6 32.3 1992 29 842 0.417 1 0 0 "no_postseason" "no"
"2019" "Southeastern_Louisiana" "Slnd" 31 17 14 0.548387096774194 0.3256 -10.8 66.8 98.9 105.4 0.938330170777989 50.4 50.2 1.00398406374502 24.1 20.9 1.15311004784689 32.5 28.2 37.2 39.3 0.946564885496183 50.4 50.6 33.6 32.9 1981 39 1112 0.436 1 0 0 "no_postseason" "no"
"2019" "Southern" "SWAC" 31 7 24 0.225806451612903 0.1242 -19.1 67.5 92.8 110 0.843636363636364 48.9 54.9 0.890710382513661 23.2 22.2 1.04504504504505 30.2 32.9 34.6 50.5 0.685148514851485 48.8 54.8 32.6 36.7 1907 114 2846 0.573 18 2 0 "no_postseason" "no"
"2019" "Southern_Illinois" "MVC" 32 17 15 0.53125 0.4934 -8.2 67.2 102 102.2 0.998043052837573 52.8 49.6 1.06451612903226 21 19.1 1.09947643979058 28.8 29.2 32 25.6 1.25 51.2 47.6 37.4 35.1 1968 53 1563 0.555 10 0 0 "no_postseason" "no"
"2019" "Southern_Miss" "CUSA" 29 20 9 0.689655172413793 0.649 -5.7 66 106.8 101.2 1.05533596837945 53.1 49.1 1.08146639511202 15.7 19.4 0.809278350515464 22.9 28.1 24.1 29.8 0.808724832214765 49.9 47.1 39.1 34.2 1967 49 1426 0.522 3 0 0 "no_postseason" "no"
